MovieName,MovieID,Genre,UserID,Rating,Timestamp,Gender,Age,Occupation,Zip-code,age_group
"They Shoot Horses, Don't They? (1969)",3011,"Drama,",44,2,978019035,M,45,17,98052,40-50
"Thieves (Voleurs, Les) (1996)",1415,"Crime|Drama|Romance,",126,5,977445203,M,18,9,98117,10-20
"Thin Blue Line, The (1988)",1189,"Documentary,",23,3,978463137,M,35,0,90049,30-40
"Thin Line Between Love and Hate, A (1996)",626,"Comedy,",407,1,976288806,M,18,17,89503,10-20
"Thin Man, The (1934)",950,"Mystery,",53,5,977978671,M,25,0,96931,20-30
"Thin Red Line, The (1998)",2427,"Action|Drama|War,",2,2,978299913,M,56,16,70072,50-60
"Thing From Another World, The (1951)",2660,"Sci-Fi,",17,4,978160437,M,50,1,95350,40-50
"Thing, The (1982)",2288,"Action|Horror|Sci-Fi|Thriller,",17,4,978160616,M,50,1,95350,40-50
Things Change (1988),3613,"Comedy,,",62,4,977928661,F,35,3,98105,30-40
Things to Do in Denver when You're Dead (1995),81,"Crime|Drama|Romance,,",22,4,978153669,M,18,15,53706,10-20
Thinner (1996),742,"Horror|Thriller,,",121,3,977458632,M,35,7,75229,30-40
"Third Man, The (1949)",1212,"Mystery|Thriller,",23,3,978465666,M,35,0,90049,30-40
"Third Miracle, The (1999)",3183,"Drama,",331,4,1000153631,M,25,7,55902,20-30
"Thirteenth Floor, The (1999)",2672,"Drama|Sci-Fi|Thriller,",63,3,977900864,M,18,4,54902,10-20
Thirty-Two Short Films About Glenn Gould (1993),549,"Documentary,,",136,4,977422146,M,18,2,21202,10-20
This Is My Father (1998),2620,"Drama|Romance,,",331,4,978884570,M,25,7,55902,20-30
This Is Spinal Tap (1984),1288,"Comedy|Drama|Musical,,",11,4,978903107,F,25,1,04093,20-30
"This World, Then the Fireworks (1996)",2008,"Crime|Drama|Film-Noir,",235,2,977102055,M,25,0,98153,20-30
"Thomas Crown Affair, The (1968)",2764,"Crime|Drama|Thriller,",15,3,978212254,M,25,7,22903,20-30
"Thomas Crown Affair, The (1999)",2763,"Action|Thriller,",15,3,978196866,M,25,7,22903,20-30
Thomas and the Magic Railroad (2000),3820,"Children's,,",57,1,977935850,M,18,19,30350,10-20
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),3636,"Drama,,",1069,5,974945239,M,25,20,98105,20-30
"Thousand Acres, A (1997)",1624,"Drama,",17,3,978159642,M,50,1,95350,40-50
"Three Ages, The (1923)",3140,"Comedy,",624,4,1012023706,M,25,1,75207,20-30
Three Amigos! (1986),2478,"Comedy|Western,,",22,3,978153283,M,18,15,53706,10-20
"Three Caballeros, The (1945)",1024,"Animation|Children's|Musical,",78,4,977811982,F,45,1,98029,40-50
Three Colors: Blue (1993),307,"Drama,,",53,5,977984471,M,25,0,96931,20-30
Three Colors: Red (1994),306,"Drama,,",131,4,977454092,M,18,4,06520,10-20
Three Colors: White (1994),308,"Drama,,",149,3,977325623,M,25,1,29205,20-30
Three Days of the Condor (1975),2819,"Thriller,,",62,4,977968708,F,35,3,98105,30-40
Three Kings (1999),2890,"Drama|War,,",5,4,978245445,M,25,20,55455,20-30
"Three Musketeers, The (1993)",552,"Action|Adventure|Comedy,",3,4,978297837,M,25,15,55117,20-30
Three Seasons (1999),2610,"Drama,,",187,5,977076914,F,45,1,94061,40-50
Three Wishes (1995),201,"Drama,,",167,3,977178338,F,25,11,10022,20-30
Three to Tango (1999),2978,"Comedy|Romance,,",92,3,977646817,F,18,4,44243,10-20
Threesome (1994),550,"Comedy|Romance,,",26,3,978271900,M,25,7,23112,20-30
Thumbelina (1994),2876,"Animation|Children's,,",92,2,986187347,F,18,4,44243,10-20
Thunderball (1965),2993,"Action,,",18,5,978153192,F,18,3,95825,10-20
Thunderbolt and Lightfoot (1974),3769,"Action,,",29,3,978136098,M,35,7,33407,30-40
"Tic Code, The (1998)",3853,"Drama,",146,5,1042049573,F,35,20,10954,30-40
Tie Me Up! Tie Me Down! (1990),1190,"Drama,,",53,5,977986365,M,25,0,96931,20-30
"Tie That Binds, The (1995)",200,"Thriller,",531,1,994109678,F,18,14,22206,10-20
Tigerland (2000),3950,"Drama,,",151,3,998696892,F,25,20,85013,20-30
"Tigger Movie, The (2000)",3287,"Animation|Children's,",26,2,978140681,M,25,7,23112,20-30
Tigrero: A Film That Was Never Made (1994),682,"Documentary|Drama,,",1069,4,974944965,M,25,20,98105,20-30
Time Bandits (1981),2968,"Adventure|Fantasy|Sci-Fi,,",10,4,979168160,F,35,1,95370,30-40
Time Code (2000),3571,"Drama,,",53,5,977984903,M,25,0,96931,20-30
Time Masters (Les Maîtres du Temps) (1982),3592,"Animation|Sci-Fi,,",165,3,977198784,M,18,16,98502,10-20
Time Regained (Le Temps Retrouvé) (1999),3749,"Drama,,",151,2,993119955,F,25,20,85013,20-30
Time Tracers (1995),1720,"Action|Adventure|Sci-Fi,,",445,2,976240513,M,45,12,55117,40-50
Time of the Gypsies (Dom za vesanje) (1989),2931,"Drama,,",454,5,976234090,M,25,20,55092,20-30
"Time to Kill, A (1996)",805,"Drama,",9,3,978226564,M,25,17,61614,20-30
Timecop (1994),379,"Action|Sci-Fi,,",42,4,978039741,M,25,8,24502,20-30
Tin Cup (1996),852,"Comedy|Romance,,",26,4,978139520,M,25,7,23112,20-30
"Tin Drum, The (Blechtrommel, Die) (1979)",1161,Drama,62,5,977969029,F,35,3,98105,30-40
Tin Men (1987),1395,"Comedy|Drama,,",36,3,978063974,M,25,3,94123,20-30
"Tingler, The (1959)",2781,"Horror,",53,3,977980147,M,25,0,96931,20-30
Tinseltown (1998),2484,"Comedy,,",1470,2,974837096,M,18,4,94118,10-20
Titan A.E. (2000),3745,"Adventure|Animation|Sci-Fi,,",13,3,978201368,M,45,1,93304,40-50
Titanic (1953),3404,"Action|Drama,,",48,5,978066336,M,25,4,92107,20-30
Titanic (1997),1721,"Drama|Romance,,",1,4,978300055,F,1,10,48067,1-10
Titus (1999),3181,"Drama,,",195,5,979834124,M,25,12,10458,20-30
To Be or Not to Be (1942),946,"Comedy|Drama|War,,",31,3,978121608,M,56,7,06840,50-60
To Catch a Thief (1955),933,"Comedy|Romance|Thriller,,",31,5,978121516,M,56,7,06840,50-60
To Die For (1995),45,"Comedy|Drama,,",23,4,978465504,M,35,0,90049,30-40
To Gillian on Her 37th Birthday (1996),1043,"Drama|Romance,,",6,4,978236219,F,50,9,55117,40-50
"To Have, or Not (1995)",1555,"Drama,",3292,4,971021586,F,50,6,79410,40-50
To Kill a Mockingbird (1962),1207,"Drama,,",1,4,978300719,F,1,10,48067,1-10
To Live (Huozhe) (1994),326,"Drama,,",53,5,977984124,M,25,0,96931,20-30
To Sir with Love (1967),3296,"Drama,,",10,4,978226103,F,35,1,95370,30-40
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",203,"Comedy,",10,4,978230426,F,35,1,95370,30-40
Tokyo Fist (1995),1773,"Action|Drama,,",352,1,976332080,M,18,4,60115,10-20
Tom & Viv (1994),331,"Drama,,",319,2,976421239,F,50,6,33436,40-50
Tom Jones (1963),1948,"Comedy,,",10,4,978224400,F,35,1,95370,30-40
Tom and Huck (1995),8,"Adventure|Children's,,",73,2,977866389,M,18,4,53706,10-20
"Tomb of Ligeia, The (1965)",2783,"Horror,",1941,2,974850476,M,35,17,94550,30-40
Tombstone (1993),553,"Western,,",15,4,978198649,M,25,7,22903,20-30
Tommy (1975),2877,"Drama|Musical,,",102,2,1043799175,M,35,19,20871,30-40
Tommy Boy (1995),333,"Comedy,,",10,3,978228911,F,35,1,95370,30-40
Tomorrow Never Dies (1997),1722,"Action|Romance|Thriller,,",5,2,978246108,M,25,20,55455,20-30
Top Gun (1986),1101,"Action|Romance,,",6,4,978236670,F,50,9,55117,40-50
Top Hat (1935),945,"Comedy|Musical|Romance,,",35,4,978101958,M,45,1,02482,40-50
Topaz (1969),2179,"Thriller,,",411,3,978451524,F,45,1,43214,40-50
Topsy-Turvy (1999),3163,"Drama,,",5,5,978244852,M,25,20,55455,20-30
Tora! Tora! Tora! (1970),3066,"War,,",10,2,978226866,F,35,1,95370,30-40
Torn Curtain (1966),2180,"Thriller,,",173,4,989604175,M,25,0,45237,20-30
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),3493,"Horror,,",1470,1,974836920,M,18,4,94118,10-20
Total Eclipse (1995),202,"Drama|Romance,,",5,2,978246033,M,25,20,55455,20-30
Total Recall (1990),2916,"Action|Adventure|Sci-Fi|Thriller,,",2,3,978299809,M,56,16,70072,50-60
Touch (1997),1458,"Romance,,",660,3,976807855,M,45,16,70507,40-50
Touch of Evil (1958),1248,"Crime|Film-Noir|Thriller,,",23,2,978462452,M,35,0,90049,30-40
Tough Guys (1986),2472,"Comedy,,",62,4,977928987,F,35,3,98105,30-40
Tough and Deadly (1995),591,"Action|Drama|Thriller,,",5227,3,961475931,M,18,10,64050,10-20
"Towering Inferno, The (1974)",2524,"Action|Drama,",40,2,978039263,M,45,0,10543,40-50
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",3695,"Comedy|Horror,",216,2,976866614,M,45,13,52761,40-50
"Toxic Avenger, Part II, The (1989)",3694,Comedy|Horror,57,4,977936062,M,18,19,30350,10-20
"Toxic Avenger, The (1985)",3693,"Comedy|Horror,",33,1,978983108,M,45,3,55421,40-50
Toy Story (1995),1,"Animation|Children's|Comedy,,",1,5,978824268,F,1,10,48067,1-10
Toy Story 2 (1999),3114,"Animation|Children's|Comedy,,",1,4,978302174,F,1,10,48067,1-10
Toys (1992),2253,"Action|Comedy|Fantasy,,",18,1,978153936,F,18,3,95825,10-20
Trading Places (1983),3039,"Comedy,,",10,4,978228053,F,35,1,95370,30-40
Train of Life (Train De Vie) (1998),3003,"Comedy|Drama,,",1139,5,980573445,M,25,1,93420-2852,20-30
Trainspotting (1996),778,"Drama,,",9,5,978226248,M,25,17,61614,20-30
Trans (1998),3187,"Drama,,",225,4,976830931,M,25,7,11215,20-30
"Transformers: The Movie, The (1986)",1205,"Action|Animation|Children's|Sci-Fi|Thriller|War,",22,4,978136836,M,18,15,53706,10-20
Traveller (1997),1508,"Drama,,",235,4,1018412253,M,25,0,98153,20-30
"Treasure of the Sierra Madre, The (1948)",1254,"Adventure,",10,3,978226254,F,35,1,95370,30-40
Trees Lounge (1996),1051,"Drama,,",53,2,977985081,M,25,0,96931,20-30
Trekkies (1997),2693,"Documentary,,",10,5,980638633,F,35,1,95370,30-40
Trial and Error (1997),1550,"Comedy|Romance,,",199,4,976978633,M,18,4,83706,10-20
Trial by Jury (1994),554,"Thriller,,",660,1,976807009,M,45,16,70507,40-50
"Trial, The (Le Procès) (1963)",3416,"Drama,",131,4,977640344,M,18,4,06520,10-20
Trick (1999),2721,"Romance,,",5,3,978243121,M,25,20,55455,20-30
Trick or Treat (1986),2464,"Horror,,",305,2,976498099,F,18,0,55414,10-20
"Trigger Effect, The (1996)",882,"Drama|Thriller,",284,2,976575262,M,25,12,91910,20-30
"Trip to Bountiful, The (1985)",2069,"Drama,",62,5,977908840,F,35,3,98105,30-40
Trippin' (1999),2623,"Comedy,,",3790,4,966019247,F,25,17,94618,20-30
Trixie (1999),3721,"Comedy,,",424,3,1044998327,M,25,17,55112,20-30
Trois (2000),3291,"Thriller,,",549,2,1029337483,M,25,6,53217,20-30
Tron (1982),2105,"Action|Adventure|Fantasy|Sci-Fi,,",10,5,979168309,F,35,1,95370,30-40
Trouble in Paradise (1932),3739,"Comedy|Romance,,",408,5,976294312,M,25,11,02143,20-30
"Trouble with Harry, The (1955)",2184,"Mystery|Thriller,",58,4,977938362,M,25,2,30303,20-30
"Truce, The (1996)",1868,"Drama|War,",5077,3,962417299,M,25,2,20037,20-30
True Crime (1995),695,"Mystery|Thriller,,",58,4,977940916,M,25,2,30303,20-30
True Crime (1999),2561,"Crime|Thriller,,",127,4,988496439,F,45,3,01770,40-50
True Grit (1969),3494,"Adventure|Western,,",13,2,978202393,M,45,1,93304,40-50
True Lies (1994),380,"Action|Adventure|Comedy|Romance,,",2,5,978299809,M,56,16,70072,50-60
True Romance (1993),555,"Action|Crime|Romance,,",8,4,978229204,M,25,12,11413,20-30
"Truman Show, The (1998)",1682,"Drama,",8,4,978230852,M,25,12,11413,20-30
Trust (1990),1236,"Comedy|Drama,,",151,5,993119340,F,25,20,85013,20-30
"Truth About Cats & Dogs, The (1996)",708,"Comedy|Romance,",11,1,978902586,F,25,1,04093,20-30
"Truth or Consequences, N.M. (1997)",1523,"Action|Crime|Romance,",212,4,976903964,M,25,16,53714,20-30
Tumbleweeds (1999),3118,"Drama,,",86,3,978814020,F,1,10,54467,1-10
Turbo: A Power Rangers Movie (1997),1495,"Action|Adventure|Children's,,",75,1,978749521,F,1,10,01748,1-10
Turbulence (1997),1427,"Thriller,,",212,4,976904001,M,25,16,53714,20-30
Turn It Up (2000),3891,"Crime|Drama,,",629,2,975783394,F,1,10,48154,1-10
Turtle Diary (1985),3402,"Drama,,",850,4,975351799,M,35,0,60640,30-40
Twelfth Night (1996),892,"Comedy|Drama|Romance,,",118,4,977502551,M,35,17,22315,30-40
"Twelve Chairs, The (1970)",3622,"Comedy,",216,5,976862988,M,45,13,52761,40-50
Twelve Monkeys (1995),32,"Drama|Sci-Fi,,",5,4,978244962,M,25,20,55455,20-30
Twice Upon a Yesterday (1998),2675,"Comedy|Drama|Romance,,",731,4,975528402,M,45,3,55410,40-50
Twilight (1998),1791,"Crime|Drama,,",331,3,979854939,M,25,7,55902,20-30
Twin Dragons (Shuang long hui) (1992),2582,"Action|Comedy,,",90,5,993876167,M,56,13,85749,50-60
Twin Falls Idaho (1999),2725,"Drama,,",5,2,978246162,M,25,20,55455,20-30
Twin Peaks: Fire Walk with Me (1992),3262,"Drama|Mystery,,",166,5,977299254,M,18,4,92802,10-20
Twin Town (1997),1539,"Comedy|Crime,,",151,5,992133840,F,25,20,85013,20-30
Twister (1996),736,"Action|Adventure|Romance|Thriller,,",2,4,978300100,M,56,16,70072,50-60
Two Bits (1995),67,"Drama,,",195,4,1006577320,M,25,12,10458,20-30
Two Family House (2000),3951,"Drama,,",173,5,979251946,M,25,0,45237,20-30
Two Girls and a Guy (1997),1816,"Comedy|Drama,,",53,3,977986392,M,25,0,96931,20-30
"Two Jakes, The (1990)",3141,"Drama,",90,4,993875748,M,56,13,85749,50-60
Two Moon Juction (1988),3577,"Drama,,",235,2,977099858,M,25,0,98153,20-30
Two Much (1996),618,"Comedy|Romance,,",1088,3,1019534990,F,1,10,98103,1-10
Two Thousand Maniacs! (1964),3351,"Horror,,",278,4,976587078,M,45,18,60482,40-50
Two Women (La Ciociara) (1961),3808,"Drama|War,,",59,4,977934038,F,50,1,55413,40-50
Two if by Sea (1996),64,"Comedy|Romance,,",26,2,978141204,M,25,7,23112,20-30
Two or Three Things I Know About Her (1966),1164,"Drama,,",302,1,976508660,M,18,4,04901,10-20
U Turn (1997),1627,"Action|Crime|Mystery,,",53,3,977979325,M,25,0,96931,20-30
U-571 (2000),3555,"Action|Thriller,,",42,4,978041017,M,25,8,24502,20-30
U.S. Marshalls (1998),1792,"Action|Thriller,,",2,3,978299941,M,56,16,70072,50-60
U2: Rattle and Hum (1988),3142,"Documentary|Musical,,",36,4,1015905144,M,25,3,94123,20-30
"Ugly, The (1997)",1891,"Horror|Thriller,",195,4,1014961159,M,25,12,10458,20-30
Ulee's Gold (1997),1633,"Drama,,",10,4,978229266,F,35,1,95370,30-40
Ulysses (Ulisse) (1954),3172,"Adventure,,",3485,5,967060437,M,25,0,94121,20-30
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",199,Drama|Musical,6,5,978237570,F,50,9,55117,40-50
"Unbearable Lightness of Being, The (1988)",1295,"Drama,",33,2,978985608,M,45,3,55421,40-50
Under Capricorn (1949),2200,"Drama,,",661,3,975681715,M,45,1,13114,40-50
Under Siege (1992),1385,"Action,,",2,3,978299966,M,56,16,70072,50-60
Under Siege 2: Dark Territory (1995),204,"Action,,",93,2,977632965,M,25,17,95825,20-30
Under Suspicion (2000),3906,"Crime,,",149,2,983123774,M,25,1,29205,20-30
Under the Rainbow (1981),3048,"Comedy,,",216,3,976865475,M,45,13,52761,40-50
Underground (1995),665,"War,,",131,3,977444940,M,18,4,06520,10-20
"Underneath, The (1995)",335,"Mystery|Thriller,",331,3,1000328007,M,25,7,55902,20-30
Underworld (1997),1430,"Thriller,,",3391,1,970074286,M,18,4,48135,10-20
Unforgettable (1996),103,"Thriller,,",524,3,976172464,M,18,0,91320,10-20
Unforgiven (1992),1266,"Western,,",3,5,978297396,M,25,15,55117,20-30
Unhook the Stars (1996),1038,"Drama,,",1015,2,979454487,M,35,3,11220,30-40
"Uninvited Guest, An (2000)",3904,"Drama,",1339,1,974775198,M,35,18,85275,30-40
Universal Soldier (1992),2808,"Action|Sci-Fi,,",23,3,978464728,M,35,0,90049,30-40
Universal Soldier: The Return (1999),2807,"Action|Sci-Fi,,",18,1,978153701,F,18,3,95825,10-20
Unstrung Heroes (1995),205,"Comedy|Drama,,",45,2,977990879,F,45,16,94110,40-50
Until the End of the World (Bis ans Ende der Welt) (1991),1306,"Drama|Sci-Fi,,",23,5,978464598,M,35,0,90049,30-40
"Untouchables, The (1987)",2194,"Action|Crime|Drama,",2,4,978299297,M,56,16,70072,50-60
Unzipped (1995),206,"Documentary,,",139,5,977360639,F,25,20,45409,20-30
Up Close and Personal (1996),140,"Drama|Romance,,",45,4,977989068,F,45,16,94110,40-50
Up at the Villa (2000),3580,"Drama,,",102,1,1039272691,M,35,19,20871,30-40
Up in Smoke (1978),1194,"Comedy,,",147,2,977336330,M,18,4,91360,10-20
Urban Legend (1998),2279,"Horror|Thriller,,",90,3,993877095,M,56,13,85749,50-60
Urban Legends: Final Cut (2000),3908,"Horror,,",61,1,977903456,M,25,17,95122,20-30
Urbania (2000),3903,"Drama,,",149,5,977325077,M,25,1,29205,20-30
"Usual Suspects, The (1995)",50,"Crime|Thriller,",5,5,978244205,M,25,20,55455,20-30
Vacation (1983),2795,"Comedy,,",10,3,979168510,F,35,1,95370,30-40
Vagabond (Sans toit ni loi) (1985),3637,"Drama,,",390,5,976313529,M,25,4,55405,20-30
Vampire in Brooklyn (1995),93,"Comedy|Romance,,",52,1,977946593,M,18,4,72212,10-20
Vampires (1998),2328,"Horror,,",53,3,977980687,M,25,0,96931,20-30
Vampyros Lesbos (Las Vampiras) (1970),3216,"Horror,,",1470,1,974838817,M,18,4,94118,10-20
"Van, The (1996)",1482,"Comedy|Drama,",187,4,977076834,F,45,1,94061,40-50
Vanya on 42nd Street (1994),334,"Drama,,",28,4,978125960,F,25,1,14607,20-30
Varsity Blues (1999),2447,"Comedy|Drama,,",26,5,978138630,M,25,7,23112,20-30
Vegas Vacation (1997),1461,"Comedy,,",11,1,978904682,F,25,1,04093,20-30
"Velocity of Gary, The (1998)",2715,"Comedy|Romance,",398,2,1044565786,M,25,17,55454,20-30
Velvet Goldmine (1998),2337,"Drama,,",5,5,978243121,M,25,20,55455,20-30
Venice/Venice (1992),895,"Drama,,",1069,1,974945280,M,25,20,98105,20-30
"Verdict, The (1982)",3068,"Drama,",2,4,978299000,M,56,16,70072,50-60
Vertigo (1958),903,"Mystery|Thriller,,",23,3,978465666,M,35,0,90049,30-40
Very Bad Things (1998),2387,"Comedy|Crime,,",15,2,978212312,M,25,7,22903,20-30
"Very Brady Sequel, A (1996)",818,"Comedy,",22,4,978154486,M,18,15,53706,10-20
"Very Natural Thing, A (1974)",796,"Drama,",1470,2,974836871,M,18,4,94118,10-20
"Very Thought of You, The (1998)",2834,"Comedy|Romance,",528,3,980038534,F,18,17,83843,10-20
Vibes (1988),2733,"Adventure|Comedy,,",335,2,976363269,M,35,18,55434,30-40
Victor/Victoria (1982),1081,"Comedy|Musical,,",35,3,978102065,M,45,1,02482,40-50
"Vie est belle, La (Life is Rosey) (1987)",771,"Comedy|Drama,",22,5,978134623,M,18,15,53706,10-20
"View to a Kill, A (1985)",2376,"Action,",19,4,978147165,M,1,10,48073,1-10
Village of the Damned (1960),2553,"Horror|Sci-Fi|Thriller,,",17,4,978160616,M,50,1,95350,40-50
Village of the Damned (1995),332,"Horror|Sci-Fi,,",117,1,977504514,M,25,17,33314,20-30
Violets Are Blue... (1986),2415,"Drama|Romance,,",45,1,977989481,F,45,16,94110,40-50
"Virgin Suicides, The (1999)",3556,"Comedy|Drama,",23,3,978459672,M,35,0,90049,30-40
Virtuosity (1995),338,"Sci-Fi|Thriller,,",148,3,977354311,M,50,17,57747,40-50
Virus (1999),2448,"Horror|Sci-Fi,,",73,2,977888728,M,18,4,53706,10-20
"Visitors, The (Les Visiteurs) (1993)",718,"Comedy|Sci-Fi,",53,5,977976093,M,25,0,96931,20-30
Volcano (1997),1515,"Drama|Thriller,,",105,2,977543627,M,45,12,90277,40-50
Volunteers (1985),3385,"Comedy,,",148,4,979576686,M,50,17,57747,40-50
Voyage of the Damned (1976),3215,"Drama,,",238,4,976766336,F,50,7,90291,40-50
Voyage to the Beginning of the World (1997),1915,"Drama,,",2440,4,974221429,M,50,17,01430,40-50
Voyage to the Bottom of the Sea (1961),3926,"Adventure|Sci-Fi,,",48,3,978148815,M,25,4,92107,20-30
Wag the Dog (1997),1747,"Comedy|Drama,,",5,2,978245663,M,25,20,55455,20-30
"Waiting Game, The (2000)",3321,"Comedy,",1470,2,976048643,M,18,4,94118,10-20
Waiting for Guffman (1996),1449,"Comedy,,",5,4,978244830,M,25,20,55455,20-30
Waiting to Exhale (1995),4,"Comedy|Drama,,",8,3,978232203,M,25,12,11413,20-30
Waking Ned Devine (1998),2359,"Comedy,,",2,3,978299666,M,56,16,70072,50-60
Waking the Dead (1999),3457,"Drama,,",17,3,978158845,M,50,1,95350,40-50
"Walk in the Clouds, A (1995)",207,"Drama|Romance,",26,5,978141306,M,25,7,23112,20-30
"Walk in the Sun, A (1945)",966,"Drama,",2016,4,974677589,F,56,2,20783,50-60
"Walk on the Moon, A (1999)",2570,"Drama|Romance,",146,5,977341388,F,35,20,10954,30-40
Walkabout (1971),1419,"Drama,,",35,4,978102974,M,45,1,02482,40-50
"Walking Dead, The (1995)",336,"Drama|War,",48,3,977975782,M,25,4,92107,20-30
Walking and Talking (1996),803,"Romance,,",35,3,978103877,M,45,1,02482,40-50
Wallace & Gromit: The Best of Aardman Animation (1996),720,"Animation,,",1,3,978300760,F,1,10,48067,1-10
Waltzes from Vienna (1933),2213,"Comedy|Musical,,",3610,1,974824749,M,18,6,30064,10-20
Wanted: Dead or Alive (1987),2756,"Action,,",678,4,989502856,M,25,0,34952,20-30
"War Room, The (1993)",556,"Documentary,",23,2,978463137,M,35,0,90049,30-40
"War Zone, The (1999)",3150,"Drama,",127,3,977438089,F,45,3,01770,40-50
"War at Home, The (1996)",1548,"Drama,",1340,2,976766917,M,25,7,14302,20-30
"War of the Worlds, The (1953)",2662,"Action|Sci-Fi|War,",10,4,978227529,F,35,1,95370,30-40
"War, The (1994)",340,"Adventure|Drama,",17,3,978160129,M,50,1,95350,40-50
Warriors of Virtue (1997),1525,"Action|Adventure|Children's|Fantasy,,",329,1,978201644,M,35,7,02115,30-40
Washington Square (1997),1650,"Drama,,",5,3,978245314,M,25,20,55455,20-30
"Watcher, The (2000)",3895,"Crime|Thriller,",92,1,986187009,F,18,4,44243,10-20
"Waterboy, The (1998)",2335,"Comedy,",11,3,978904795,F,25,1,04093,20-30
Watership Down (1978),2138,"Animation|Children's|Drama|Fantasy,,",10,3,978228848,F,35,1,95370,30-40
Waterworld (1995),208,"Action|Adventure,,",10,4,978230132,F,35,1,95370,30-40
"Way We Were, The (1973)",3194,"Drama,",10,4,978226349,F,35,1,95370,30-40
"Way of the Gun, The (2000)",3896,"Crime|Thriller,",22,2,991149493,M,18,15,53706,10-20
Wayne's World (1992),3253,"Comedy,,",9,4,978226165,M,25,17,61614,20-30
Wayne's World 2 (1993),3254,"Comedy,,",10,3,978230540,F,35,1,95370,30-40
We're Back! A Dinosaur's Story (1993),3400,"Animation|Children's,,",75,4,977851595,F,1,10,01748,1-10
We're No Angels (1989),2264,"Drama,,",53,2,977988596,M,25,0,96931,20-30
Wedding Bell Blues (1996),1561,"Comedy,,",752,3,991951687,F,25,3,97401,20-30
"Wedding Gift, The (1994)",571,"Drama,",53,5,977985234,M,25,0,96931,20-30
"Wedding Singer, The (1998)",1777,"Comedy|Romance,",9,4,978226291,M,25,17,61614,20-30
